Date,Location,District,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,AQI,AQI_Category
2022-01-17,Gulehi,Dhenkanal,19.1,27.2,11.3,1.0,0.2,19.0,16.3,64.4,32,Good
2022-01-17,Kaluria,Dhenkanal,15.0,33.8,23.0,1.8,0.2,12.8,18.1,44.5,34,Good
2022-01-17,Kantore,Dhenkanal,17.5,36.7,2.0,1.6,0.27,14.1,15.2,54.5,37,Good
2022-01-17,Karchala,Kalahandi,25.480000000000004,42.9,2.6,1.3,1.4430000000000003,20.930000000000003,17.8,50.2,51,Satisfactory
2022-01-17,Madhapur,Dhenkanal,18.6,24.3,8.9,3.4,0.21,11.9,19.5,59.0,31,Good
2022-01-17,Mandinga,Kalahandi,18.330000000000002,31.590000000000003,5.8500000000000005,4.42,0.559,30.290000000000003,22.8,53.4,37,Good
2022-01-17,Mukhiguda,Kalahandi,26.130000000000003,39.26,12.48,17.68,0.8840000000000001,12.61,20.2,63.6,47,Good
2022-01-17,Nakrundi,Kalahandi,24.57,55.510000000000005,12.48,6.63,0.26,17.94,17.3,43.4,66,Satisfactory
2022-01-17,Tulapada,Kalahandi,39.13,74.49,6.24,9.620000000000001,0.44200000000000006,18.2,21.3,55.4,89,Satisfactory
2022-01-18,Baisinga,Dhenkanal,6.4,22.2,7.8,4.8,0.2,9.8,21.4,40.1,22,Good
2022-01-18,Baldhimal,Kalahandi,75.4,133.64000000000001,12.61,4.55,0.26,23.01,20.7,56.5,160,Moderate
2022-01-18,Belkhandi,Kalahandi,28.340000000000003,69.03,2.6,10.270000000000001,0.325,38.61,16.8,41.3,82,Satisfactory
2022-01-18,Brundabahal,Kalahandi,23.919999999999998,75.01,2.6,10.270000000000001,0.28600000000000003,25.22,20.4,46.9,90,Satisfactory
2022-01-18,Ghagaramunda,Dhenkanal,13.9,26.5,9.4,11.6,0.2,25.3,23.4,61.2,26,Good
2022-01-18,Gogula,Kalahandi,22.880000000000003,27.95,15.86,9.879999999999999,0.26,17.42,20.5,57.9,34,Good
2022-01-18,Jaypatna,Kalahandi,34.84,60.71000000000001,46.67,1.3,0.8580000000000001,29.380000000000003,20.4,43.2,72,Satisfactory
2022-01-18,Joranda,Dhenkanal,40.1,94.3,6.7,3.4,1.68,13.1,21.2,58.3,94,Satisfactory
2022-01-18,Mahabirod (K),Dhenkanal,23.2,25.8,16.1,7.0,0.2,31.0,24.7,63.8,39,Good
2022-01-18,Mahulpal,Dhenkanal,28.2,61.9,14.2,3.7,0.2,5.5,21.9,43.5,62,Satisfactory
2022-01-18,Mandar,Dhenkanal,25.5,45.6,7.3,2.3,1.34,16.0,20.7,42.8,64,Satisfactory
2022-01-18,Pitiri,Dhenkanal,6.2,10.0,4.0,7.8,0.44,9.8,19.7,59.5,22,Good
2022-01-19,Ampani,Kalahandi,23.27,27.69,7.800000000000001,2.4699999999999998,0.26,54.86000000000001,20.8,46.2,43,Good
2022-01-19,Barihapur,Dhenkanal,21.5,41.2,10.1,11.0,0.25,22.4,18.3,49.7,41,Good
2022-01-19,Berhampur,Ganjam,62.3,164.2,54.5,10.5,0.65,19.5,20.9,43.4,143,Moderate
2022-01-19,Bhuban,Dhenkanal,19.1,32.8,11.5,26.1,1.04,23.0,24.3,46.8,33,Good
2022-01-19,Chandrasekhar Prasad,Dhenkanal,34.2,76.8,13.8,2.5,0.33,9.7,20.8,54.6,77,Satisfactory
2022-01-19,Chaulia,Dhenkanal,9.5,31.3,11.6,8.4,0.9,5.4,19.1,62.3,45,Good
2022-01-19,Daspur,Kalahandi,45.11000000000001,76.83,14.559999999999999,13.91,0.26,16.12,19.9,62.2,92,Satisfactory
2022-01-19,Dhalapada,Dhenkanal,15.1,12.8,8.9,3.3,0.25,5.0,19.7,51.0,25,Good
2022-01-19,Gada Nrusingha Prasad,Dhenkanal,18.8,45.4,3.9,4.6,0.45,12.1,20.2,57.5,45,Good
2022-01-19,Gudigaon,Kalahandi,43.94,72.02,6.63,1.3,1.222,6.5,15.2,63.1,86,Satisfactory
2022-01-19,Kaigam,Kalahandi,27.82,68.25,7.670000000000001,15.86,0.36400000000000005,9.75,18.8,43.7,81,Satisfactory
2022-01-19,Kaimati,Dhenkanal,38.0,61.8,2.7,5.5,0.2,13.5,21.3,55.0,63,Satisfactory
2022-01-19,Kesinga,Kalahandi,24.180000000000003,32.5,18.85,12.22,2.431,62.400000000000006,20.7,54.7,49,Good
2022-01-19,Kualo,Dhenkanal,12.7,13.7,8.5,2.2,0.2,9.3,18.1,60.4,21,Good
2022-01-19,Mangalpur (O),Dhenkanal,10.3,20.1,9.7,1.0,1.46,5.0,16.9,64.7,71,Satisfactory
2022-01-19,Mathatentulia,Dhenkanal,5.0,14.7,9.3,13.7,0.2,17.2,18.0,54.0,17,Good
2022-01-19,Phalsapada,Kalahandi,22.230000000000004,47.32,6.89,7.93,0.9880000000000001,54.6,17.6,48.7,56,Satisfactory
2022-01-19,Pujariguda,Kalahandi,21.06,40.300000000000004,2.6,4.680000000000001,0.26,33.15,17.0,46.5,48,Good
2022-01-19,Ray Narasinghpur,Dhenkanal,17.7,42.4,6.1,13.4,0.45,7.3,19.4,40.2,42,Good
2022-01-19,Risida,Kalahandi,7.0200000000000005,14.43,10.920000000000002,13.13,0.36400000000000005,15.73,21.6,55.9,20,Good
2022-01-19,Sukinda,Jajpur,94.08,184.48000000000002,67.04,8.8,4.176,53.92000000000001,17.8,61.5,221,Poor
2022-01-20,Baligorada,Dhenkanal,15.4,32.3,8.3,1.8,0.29,9.7,15.9,45.0,32,Good
2022-01-20,Baruan (K),Dhenkanal,15.5,21.8,19.4,1.0,0.59,27.6,21.4,52.6,30,Good
2022-01-20,Digambarpur,Dhenkanal,25.3,37.7,3.2,1.0,1.53,15.0,18.5,40.1,74,Satisfactory
2022-01-20,Gondia,Dhenkanal,9.2,24.7,41.3,3.4,0.2,79.6,24.9,54.4,80,Satisfactory
2022-01-20,Hindol,Dhenkanal,11.6,10.0,18.8,14.1,0.93,13.4,24.0,56.7,46,Good
2022-01-20,Madanpur,Kalahandi,20.930000000000003,18.46,10.920000000000002,9.620000000000001,0.52,40.17,19.9,40.8,32,Good
2022-01-20,Maland,Kalahandi,9.620000000000001,32.63,20.930000000000003,1.3,0.26,13.520000000000001,16.0,58.8,39,Good
2022-01-20,Meramundali,Dhenkanal,43.8,105.8,29.1,8.1,0.2,49.3,20.4,47.6,104,Moderate
2022-01-20,Sadasivapur,Dhenkanal,5.8,16.3,6.7,5.1,0.26,9.0,19.1,44.4,16,Good
2022-01-21,Balarampur,Dhenkanal,12.2,14.2,11.8,3.4,0.82,10.2,16.6,56.0,41,Good
2022-01-21,Barabandha,Kalahandi,46.28,48.88,9.620000000000001,1.4300000000000002,0.52,6.5,24.2,46.6,69,Satisfactory
2022-01-21,Baunsapal,Dhenkanal,15.9,51.5,8.3,5.8,0.2,35.0,22.2,63.2,52,Satisfactory
2022-01-21,Biribolei,Dhenkanal,17.5,30.1,11.7,1.0,0.38,5.0,15.4,57.9,30,Good
2022-01-21,Boria,Kalahandi,17.42,39.13,2.6,3.6399999999999997,0.26,23.66,22.7,49.1,46,Good
2022-01-21,Dharmagarh,Kalahandi,65.26,118.42999999999999,34.84,3.3800000000000003,0.962,32.63,17.3,48.0,142,Moderate
2022-01-21,Digambarpur,Dhenkanal,23.6,15.1,12.8,1.1,0.22,19.8,19.0,45.0,39,Good
2022-01-21,Kankadpal,Dhenkanal,22.1,57.7,2.0,6.4,0.2,12.7,19.1,49.3,58,Satisfactory
2022-01-21,Kantamila,Dhenkanal,19.1,38.0,2.4,4.6,0.34,5.0,18.5,44.6,38,Good
2022-01-21,Karlapada,Kalahandi,36.4,64.48,14.43,5.460000000000001,0.29900000000000004,24.05,19.6,47.3,77,Satisfactory
2022-01-21,Kusurla,Kalahandi,30.290000000000003,62.92,9.879999999999999,1.3,0.26,26.91,20.4,53.8,75,Satisfactory
2022-01-21,Mangalpur (O),Dhenkanal,34.9,37.4,8.6,4.0,0.32,6.4,16.9,45.0,58,Satisfactory
2022-01-21,Parla,Kalahandi,26.78,53.17,3.77,7.800000000000001,1.963,11.309999999999999,17.5,51.9,63,Satisfactory
2022-01-21,Pastikudi (Junagarh),Kalahandi,21.97,36.01,14.170000000000002,1.3,0.8969999999999999,18.98,18.4,56.5,43,Good
2022-01-21,Raitala,Dhenkanal,17.5,30.6,2.2,8.5,0.2,6.0,18.7,57.2,31,Good
2022-01-21,Rupra,Kalahandi,13.65,45.239999999999995,14.040000000000001,11.05,0.26,29.380000000000003,17.9,54.3,54,Satisfactory
2022-01-21,Saranga,Dhenkanal,30.6,63.0,17.3,3.6,0.24,21.6,23.6,59.4,63,Satisfactory
2022-01-22,Arakhapal,Dhenkanal,25.4,27.6,20.9,5.8,0.46,5.0,18.9,40.9,42,Good
2022-01-22,Dasamanapatana,Dhenkanal,8.7,15.6,2.0,6.2,0.92,10.9,16.0,50.9,46,Good
2022-01-22,Gajabahapda,Kalahandi,14.3,14.950000000000001,36.01,1.3,1.586,6.5,24.9,60.0,36,Good
2022-01-22,Gobinda Prasad,Dhenkanal,20.1,55.7,5.6,2.2,1.31,5.0,22.4,52.8,62,Satisfactory
2022-01-22,Kamakhyanagar,Dhenkanal,44.8,82.3,16.2,9.0,0.2,25.7,20.6,41.6,82,Satisfactory
2022-01-22,Kankeri,Kalahandi,11.18,33.28,15.600000000000001,1.3,1.209,42.64,21.4,55.0,39,Good
2022-01-22,Kansara,Dhenkanal,12.6,25.0,9.3,1.8,0.2,20.8,22.0,61.8,25,Good
2022-01-22,Khandagiri,Khordha,134.46,181.26000000000002,19.44,38.88,1.2060000000000002,51.66,16.5,46.5,217,Poor
2022-01-22,Kottam,Dhenkanal,33.4,65.2,6.1,1.0,0.24,5.0,20.2,50.5,65,Satisfactory
2022-01-22,Kualo,Dhenkanal,5.0,10.0,2.0,1.0,0.24,51.5,23.6,59.3,52,Satisfactory
2022-01-22,Kusumjodi,Dhenkanal,17.5,40.9,2.0,3.1,0.42,7.6,16.6,47.5,41,Good
2022-01-22,Muktapas,Dhenkanal,15.6,40.7,4.4,1.0,0.28,5.6,17.6,58.9,41,Good
2022-01-22,Pitiri,Dhenkanal,53.3,98.5,8.3,4.3,0.23,5.0,18.5,52.4,98,Satisfactory
2022-01-22,Roda,Dhenkanal,26.8,56.6,9.8,4.8,0.9,12.1,21.7,46.1,57,Satisfactory
2022-01-23,Arebeda,Kalahandi,21.19,58.11000000000001,12.870000000000001,7.0200000000000005,0.26,11.700000000000001,17.7,47.7,69,Satisfactory
2022-01-23,Bari,Jajpur,8.0,16.0,8.959999999999999,1.6,0.672,57.120000000000005,20.0,56.3,45,Good
2022-01-23,Baruan (B),Dhenkanal,8.8,31.2,13.8,1.0,0.2,14.5,22.3,52.7,31,Good
2022-01-23,Baunsa Pokhari,Dhenkanal,15.3,34.7,2.0,3.2,0.2,24.6,21.4,58.3,35,Good
2022-01-23,Bolagarh,Khordha,66.42,117.0,21.06,7.5600000000000005,0.36000000000000004,9.0,17.2,46.3,140,Moderate
2022-01-23,Budhipadar,Kalahandi,29.900000000000002,64.22,23.14,7.93,0.8320000000000001,11.959999999999999,17.0,59.3,77,Satisfactory
2022-01-23,Ghagaramunda,Dhenkanal,5.0,12.2,12.3,3.8,0.47,5.4,15.1,42.7,24,Good
2022-01-23,Gobindapur,Dhenkanal,19.3,34.9,12.5,3.4,0.37,27.3,23.6,59.3,35,Good
2022-01-23,Golamunda,Kalahandi,55.510000000000005,101.79,2.6,13.13,0.45499999999999996,6.5,18.0,41.3,122,Moderate
2022-01-23,Jhumpura,Keonjhar,19.6,31.8,28.8,23.4,0.4,31.4,15.9,54.4,38,Good
2022-01-23,Kabera,Dhenkanal,5.0,10.0,6.5,6.6,0.45,5.0,20.4,56.6,22,Good
2022-01-23,Kalampur,Kalahandi,9.360000000000001,13.0,8.06,2.4699999999999998,0.8969999999999999,8.97,23.9,47.5,20,Good
2022-01-23,Kankeri,Kalahandi,20.67,43.94,16.12,14.040000000000001,0.26,23.919999999999998,19.8,59.3,52,Satisfactory
2022-01-23,Kankutru,Kalahandi,46.93000000000001,61.62,26.130000000000003,4.42,0.46799999999999997,30.81,17.9,51.7,73,Satisfactory
2022-01-23,Kesinga,Kalahandi,65.78,143.78,9.879999999999999,2.7300000000000004,0.39,6.5,18.6,59.6,172,Moderate
2022-01-23,Khandabandha,Dhenkanal,19.0,21.5,11.8,6.5,0.71,8.4,15.9,51.1,36,Good
2022-01-23,Mahulpal,Dhenkanal,8.2,14.3,5.7,2.3,0.2,19.1,21.2,52.6,19,Good
2022-01-23,Mrudanga,Dhenkanal,22.4,46.2,2.0,1.0,0.21,30.6,21.2,61.4,46,Good
2022-01-23,Thuamul Rampur,Kalahandi,37.57,66.03999999999999,15.86,5.07,0.663,50.7,22.8,44.4,79,Satisfactory
2022-01-24,Baisinga,Dhenkanal,13.3,25.7,12.4,8.2,0.33,11.4,17.5,63.8,26,Good
2022-01-24,Batagaon,Dhenkanal,23.1,36.4,5.1,1.9,0.71,6.6,21.1,54.2,39,Good
2022-01-24,Bhairpur,Dhenkanal,19.1,23.1,16.4,1.0,0.2,5.0,15.7,60.5,32,Good
2022-01-24,Gudigaon,Kalahandi,35.230000000000004,45.89,13.39,2.08,0.676,7.93,21.6,55.7,55,Satisfactory
2022-01-24,Kandel,Kalahandi,24.96,28.21,27.3,13.65,1.4170000000000003,6.5,18.9,56.0,37,Good
2022-01-24,Kankadahad,Dhenkanal,17.3,32.8,15.9,15.3,0.33,19.9,19.5,57.3,33,Good
2022-01-24,Mahabirod (K),Dhenkanal,14.5,24.4,10.0,1.0,0.2,5.0,23.5,43.4,24,Good
2022-01-24,Pastikudi,Kalahandi,6.5,20.02,3.9000000000000004,1.3,0.637,6.5,24.9,58.1,24,Good
2022-01-24,Rasulpur,Jajpur,13.280000000000001,33.44,14.56,6.24,1.92,48.96000000000001,20.9,48.4,40,Good
2022-01-24,Risida,Kalahandi,10.4,19.37,22.230000000000004,7.41,0.41600000000000004,21.71,21.8,55.3,23,Good
2022-01-24,Sadashibpur,Dhenkanal,29.2,39.8,2.0,13.4,0.47,21.6,23.4,46.1,49,Good
2022-01-24,Saruali,Dhenkanal,12.9,14.3,3.2,13.0,0.2,7.6,17.7,51.1,22,Good
2022-01-25,Baruan (B),Dhenkanal,5.0,10.6,8.1,5.1,0.89,8.4,15.5,55.8,44,Good
2022-01-25,Chaulia,Dhenkanal,21.5,45.0,6.0,6.4,0.26,9.2,21.3,48.6,45,Good
2022-01-25,Dhirapatna,Dhenkanal,22.4,40.0,10.7,3.2,0.23,6.3,21.2,45.6,40,Good
2022-01-25,Gogula,Kalahandi,6.5,13.0,10.53,6.5,1.482,13.520000000000001,15.4,42.9,20,Good
2022-01-25,Gotamunda,Kalahandi,19.11,32.63,18.46,1.3,0.26,36.660000000000004,22.1,50.4,39,Good
2022-01-25,Gulehi,Dhenkanal,12.2,24.0,13.4,4.4,0.2,20.9,18.3,44.0,24,Good
2022-01-25,Jogimunda,Kalahandi,28.080000000000002,65.0,2.6,10.4,0.26,7.15,21.1,42.8,78,Satisfactory
2022-01-25,Kasipur,Dhenkanal,21.7,35.3,2.0,6.0,0.2,39.4,23.9,56.7,39,Good
2022-01-25,Mahulpatna,Kalahandi,16.38,27.95,15.73,13.0,0.26,6.5,22.3,56.2,33,Good
2022-01-25,Pingua,Dhenkanal,9.4,22.0,19.1,1.0,0.2,5.0,19.3,44.9,24,Good
2022-01-25,Sadashibpur,Dhenkanal,32.6,46.4,7.7,15.1,0.57,20.9,17.0,50.8,54,Satisfactory
2022-01-25,Sankulei,Dhenkanal,7.0,22.4,8.3,5.0,1.25,5.0,25.0,51.0,59,Satisfactory
2022-01-25,Urladani,Kalahandi,20.02,28.86,3.6399999999999997,4.680000000000001,0.41600000000000004,6.5,15.7,42.3,34,Good
2022-01-25,Urladani,Kalahandi,9.620000000000001,14.43,7.93,7.279999999999999,0.507,24.57,21.6,52.2,20,Good
2022-01-26,Bhursha,Kalahandi,22.619999999999997,37.7,6.89,1.3,0.507,21.97,19.8,57.2,45,Good
2022-01-26,Danagadi,Jajpur,40.96000000000001,96.16000000000001,56.96000000000001,37.12,1.4720000000000002,134.08,20.5,41.8,115,Moderate
2022-01-26,Habaspur,Kalahandi,21.32,72.15,8.58,3.3800000000000003,0.767,6.5,25.0,65.0,86,Satisfactory
2022-01-26,Kaluria,Dhenkanal,18.1,41.6,21.2,10.4,0.23,8.1,19.4,43.4,42,Good
2022-01-26,Kandel,Kalahandi,21.32,74.10000000000001,4.29,6.5,1.157,12.870000000000001,15.5,42.4,88,Satisfactory
2022-01-26,Khasiguda,Kalahandi,23.790000000000003,39.26,18.2,3.5100000000000002,1.56,6.5,16.0,49.4,47,Good
2022-01-26,Kottam,Dhenkanal,46.5,78.3,32.5,1.0,0.2,5.0,16.3,50.0,78,Satisfactory
2022-01-26,Kumusi,Dhenkanal,19.0,33.6,6.7,1.0,0.2,10.6,18.5,53.2,34,Good
2022-01-26,Mrudanga,Dhenkanal,43.0,98.2,33.8,3.0,0.2,15.9,21.7,55.8,98,Satisfactory
2022-01-26,Renthapat,Dhenkanal,14.5,23.3,11.2,8.7,0.2,14.5,21.2,41.7,24,Good
2022-01-26,Saranga,Dhenkanal,8.9,38.2,10.8,1.0,0.24,6.7,19.0,48.0,38,Good
2022-01-27,Analabereni,Dhenkanal,18.3,21.8,11.3,7.5,0.37,24.5,23.1,51.6,31,Good
2022-01-27,Arebeda,Kalahandi,40.82,57.589999999999996,13.520000000000001,6.5,0.52,36.53,24.3,49.2,69,Satisfactory
2022-01-27,Balibo,Dhenkanal,22.1,37.7,6.2,12.4,0.89,24.6,22.6,43.2,44,Good
2022-01-27,Bangurisingh,Dhenkanal,13.6,23.6,7.6,4.8,0.99,19.3,18.8,46.1,50,Good
2022-01-27,Barabandha,Kalahandi,30.81,42.9,29.64,1.9500000000000002,3.1590000000000003,11.18,23.8,48.7,51,Satisfactory
2022-01-27,Barada,Dhenkanal,34.7,90.2,3.4,5.8,0.7,9.5,23.2,41.3,90,Satisfactory
2022-01-27,Biswanathpur,Kalahandi,58.37,109.85000000000001,14.950000000000001,11.57,0.5720000000000001,19.5,22.4,59.2,131,Moderate
2022-01-27,Gajabahapda,Kalahandi,69.03,106.99,13.26,10.66,0.36400000000000005,20.540000000000003,17.9,51.3,128,Moderate
2022-01-27,Hatura,Dhenkanal,39.8,73.9,18.2,5.7,0.2,14.8,17.1,55.5,74,Satisfactory
2022-01-27,Kantapal,Dhenkanal,20.8,23.6,12.0,6.3,0.2,32.2,20.7,62.5,35,Good
2022-01-27,Lanjigarh,Kalahandi,43.29,75.14,44.2,3.5100000000000002,0.28600000000000003,116.61000000000001,19.9,45.1,93,Satisfactory
2022-01-27,Mangalpur (O),Dhenkanal,15.5,24.1,7.9,4.6,0.2,24.0,21.3,43.1,26,Good
2022-01-27,Mundeilo,Dhenkanal,15.4,36.1,17.5,2.5,0.2,5.3,20.1,58.3,36,Good
2022-01-27,Musiguda,Kalahandi,20.930000000000003,33.15,4.9399999999999995,1.3,0.26,13.39,15.7,63.7,39,Good
2022-01-27,Pastikudi,Kalahandi,37.18,73.45,13.65,10.4,1.183,6.5,16.9,54.0,88,Satisfactory
2022-01-27,Sankrakhol,Kalahandi,15.86,43.160000000000004,27.430000000000003,12.48,0.26,24.31,18.1,61.8,51,Satisfactory
2022-01-27,Santpur,Kalahandi,25.740000000000002,25.22,25.090000000000003,11.440000000000001,0.26,27.3,16.5,51.5,38,Good
2022-01-27,Thuamul Rampur,Kalahandi,33.019999999999996,88.4,16.38,8.19,0.9750000000000001,8.58,20.0,57.5,106,Moderate
2022-01-27,Thuamul Rampur,Kalahandi,45.760000000000005,53.69,2.6,1.3,0.8840000000000001,6.5,19.8,50.8,68,Satisfactory
2022-01-28,Basulei,Dhenkanal,8.2,26.9,8.7,3.2,0.3,13.2,24.5,56.5,27,Good
2022-01-28,Berhampur,Ganjam,12.4,34.8,15.3,3.3,0.25,48.7,16.5,42.1,49,Good
2022-01-28,Budhipadar,Kalahandi,40.43,89.05,26.78,8.19,0.741,6.5,19.3,63.0,106,Moderate
2022-01-28,Gada Nrusingha Prasad,Dhenkanal,8.6,31.5,16.6,1.0,0.24,10.0,17.1,44.9,32,Good
2022-01-28,Gogula,Kalahandi,12.48,32.11,6.89,4.8100000000000005,0.26,29.380000000000003,22.6,45.3,38,Good
2022-01-28,Gulehi,Dhenkanal,52.6,90.7,39.8,1.0,0.59,10.3,19.9,40.0,91,Satisfactory
2022-01-28,Joranda,Dhenkanal,33.9,80.2,24.5,11.4,1.82,12.0,15.5,64.3,90,Satisfactory
2022-01-28,Kanapura,Dhenkanal,9.0,10.0,18.5,3.9,0.38,25.0,22.1,55.5,25,Good
2022-01-28,Kansara,Dhenkanal,14.8,17.6,3.2,3.3,0.5,7.7,18.6,60.6,25,Good
2022-01-28,Mahabirod (K),Dhenkanal,25.1,60.2,2.0,11.4,0.53,5.0,15.2,49.5,60,Satisfactory
2022-01-28,Manikera,Kalahandi,24.57,43.81,2.6,1.3,0.36400000000000005,7.54,15.5,55.7,52,Satisfactory
2022-01-28,Palam,Kalahandi,32.37,86.06,7.93,1.6900000000000002,0.7150000000000001,16.12,20.3,48.3,103,Moderate
2022-01-28,Pitiri,Dhenkanal,5.0,13.1,5.8,2.6,0.51,5.0,22.6,54.0,26,Good
2022-01-28,Tentulikhunti,Kalahandi,27.69,25.35,4.29,9.49,0.26,9.75,19.9,40.9,41,Good
2022-01-29,Ambapalasa,Dhenkanal,5.0,12.2,20.2,2.2,0.66,5.0,24.2,47.7,33,Good
2022-01-29,Badasuanlo,Dhenkanal,12.0,38.4,16.5,7.8,0.2,33.9,16.5,64.2,38,Good
2022-01-29,Dayanabili,Dhenkanal,10.7,25.2,2.2,1.1,0.36,44.7,22.6,64.5,45,Good
2022-01-29,Gajabahapda,Kalahandi,41.47,67.47,2.6,15.340000000000002,0.39,21.71,16.8,49.6,80,Satisfactory
2022-01-29,Kaigam,Kalahandi,21.19,23.27,11.83,11.18,0.767,7.279999999999999,21.2,60.7,31,Good
2022-01-29,Khandabandha,Dhenkanal,37.9,51.0,17.2,6.6,0.71,13.6,17.5,42.5,63,Satisfactory
2022-01-29,Kutumara,Kalahandi,38.35,49.010000000000005,5.8500000000000005,1.8199999999999998,0.28600000000000003,10.920000000000002,24.4,50.7,58,Satisfactory
2022-01-29,Mathatentulia,Dhenkanal,20.1,41.0,2.0,4.6,0.71,14.9,24.3,57.1,41,Good
2022-01-29,Mendhasala,Khordha,32.76,91.08,41.22,10.08,1.746,57.42,18.0,61.5,109,Moderate
2022-01-29,Neulpoi,Dhenkanal,10.0,11.5,4.8,1.3,1.08,16.3,22.1,63.1,17,Good
2022-01-29,Podapadar,Kalahandi,36.92,91.78,26.26,6.24,0.338,26.0,21.6,46.2,110,Moderate
2022-01-29,Regoda,Kalahandi,38.480000000000004,88.79,3.9000000000000004,12.870000000000001,0.26,6.5,19.6,64.5,106,Moderate
2022-01-30,Adri,Kalahandi,7.93,26.91,23.53,5.720000000000001,0.44200000000000006,10.14,17.8,50.1,32,Good
2022-01-30,Belkhandi,Kalahandi,53.04,129.35,8.84,2.21,1.209,27.69,19.3,55.9,155,Moderate
2022-01-30,Berhampur,Ganjam,13.3,16.4,16.7,1.9,0.94,52.5,16.8,50.2,52,Satisfactory
2022-01-30,Ekatali,Dhenkanal,19.0,56.6,4.4,2.8,0.48,19.1,16.3,48.0,57,Satisfactory
2022-01-30,Jogimunda,Kalahandi,10.14,13.0,27.95,5.33,0.8710000000000001,14.950000000000001,19.6,61.6,27,Good
2022-01-30,Kandabindha,Dhenkanal,16.2,30.5,2.0,3.4,1.18,5.9,20.0,61.5,55,Satisfactory
2022-01-30,Mahalunda,Dhenkanal,29.2,55.7,10.0,2.9,0.64,5.0,20.1,52.1,56,Satisfactory
2022-01-30,Nakrundi,Kalahandi,30.81,61.489999999999995,6.24,1.3,0.741,31.590000000000003,19.1,54.7,73,Satisfactory
2022-01-31,Baisinga,Dhenkanal,5.9,11.6,18.2,7.9,0.46,11.2,18.3,44.9,23,Good
2022-01-31,Birasal,Dhenkanal,15.9,15.2,13.8,5.4,0.2,33.0,24.3,44.2,33,Good
2022-01-31,Garhpalasuni,Dhenkanal,25.6,53.8,17.3,1.0,0.54,12.3,15.9,63.0,54,Satisfactory
2022-01-31,Jiral,Dhenkanal,46.7,112.4,33.1,1.0,0.66,25.3,15.6,58.2,109,Moderate
2022-01-31,Kantilo,Dhenkanal,18.4,24.4,2.0,1.0,0.41,15.8,24.7,52.2,31,Good
2022-01-31,Kasipur,Dhenkanal,18.8,42.3,21.2,3.7,0.28,20.7,15.2,58.1,42,Good
2022-01-31,Kuturia,Dhenkanal,10.9,53.9,8.1,5.5,0.2,10.6,20.9,43.0,54,Satisfactory
2022-01-31,Maruabili,Dhenkanal,17.3,42.1,3.5,1.0,0.2,16.8,22.9,42.9,42,Good
2022-01-31,Parjang,Dhenkanal,69.1,135.8,6.0,1.0,1.41,30.8,16.1,62.4,129,Moderate
2022-01-31,Pastikudi,Kalahandi,10.270000000000001,25.35,16.25,1.3,0.26,15.990000000000002,18.1,61.6,30,Good
2022-01-31,Raibol,Dhenkanal,9.2,28.5,10.5,1.3,0.2,5.0,18.6,60.8,28,Good
2022-01-31,Risida (Karlamunda),Kalahandi,12.22,17.94,12.22,8.32,0.39,6.5,19.1,40.1,21,Good
2022-01-31,Sadashibpur,Dhenkanal,10.7,27.0,2.9,4.1,0.2,5.3,20.7,55.9,27,Good
2022-02-01,Chilpa,Kalahandi,12.870000000000001,13.0,4.03,15.600000000000001,0.7020000000000001,42.9,27.4,51.8,34,Good
2022-02-01,Gada Nrusingha Prasad,Dhenkanal,13.9,38.8,11.4,1.9,0.83,9.9,19.1,47.6,42,Good
2022-02-01,Gobinda Prasad,Dhenkanal,17.3,10.0,30.9,2.8,0.2,5.3,18.4,54.0,39,Good
2022-02-01,Gobindapur,Dhenkanal,20.1,26.2,2.4,2.3,0.31,11.2,22.5,59.2,34,Good
2022-02-01,Gudigaon,Kalahandi,15.209999999999999,25.480000000000004,17.03,1.56,0.7150000000000001,20.150000000000002,22.5,51.9,30,Good
2022-02-01,Habaspur,Kalahandi,26.78,39.39,6.24,2.7300000000000004,0.9359999999999999,26.78,25.5,57.1,47,Good
2022-02-01,Kaigam,Kalahandi,12.48,28.730000000000004,7.41,1.3,1.807,30.94,19.3,43.5,34,Good
2022-02-01,Kantilo,Dhenkanal,32.1,45.1,13.8,1.4,0.7,5.0,20.4,54.5,53,Satisfactory
2022-02-01,Karchala,Kalahandi,8.71,13.0,20.02,3.12,0.26,19.240000000000002,22.2,37.2,20,Good
2022-02-01,Kumusi,Dhenkanal,10.5,10.0,17.5,13.2,0.37,7.7,27.9,53.5,22,Good
2022-02-01,Laulai,Dhenkanal,33.8,97.5,7.7,2.9,0.87,9.3,27.0,51.6,98,Satisfactory
2022-02-01,Lodhani,Dhenkanal,29.1,63.4,6.6,2.2,0.2,14.9,23.8,36.4,63,Satisfactory
2022-02-01,Neulpoi,Dhenkanal,16.3,33.5,9.5,11.3,0.4,11.5,25.2,53.6,34,Good
2022-02-02,Balugaon,Khordha,66.96000000000001,163.98,31.86,19.08,1.71,38.7,20.7,53.3,196,Moderate
2022-02-02,Bangurisingh,Dhenkanal,20.1,43.3,5.0,3.2,0.26,22.9,24.0,41.9,43,Good
2022-02-02,Bankuala,Dhenkanal,6.3,10.0,34.7,1.0,0.2,19.1,20.6,57.6,43,Good
2022-02-02,Bhubaneswar,Khordha,63.18000000000001,165.6,88.92,42.480000000000004,0.54,19.259999999999998,25.9,43.2,198,Moderate
